      2008,20-DEC-08,   41.4931,  -94.3495
      2008,15-JUL-08,     44.97,  -93.2128
      2008,23-JUN-08,   41.3679,  -88.9487
      2008,21-APR-08,   43.0188,  -83.6115
      2008,02-SEP-08,   41.4846,  -88.1972
      2008,01-JUL-08,   39.0652,  -94.7931
      2008,05-MAY-08,   38.2544,  -97.7594
      2008,25-DEC-08,   30.0907,  -90.4496
      2008,11-JAN-08,   46.0801,  -67.8472
      2008,22-SEP-08,   37.6496, -101.0416
      2008,18-FEB-08,   43.6868,  -70.4187
      2008,21-NOV-08,   43.9236,  -70.3119
      2008,20-NOV-08,   44.6958,  -69.0823
      2008,25-NOV-08,   42.5407,  -71.4844
      2008,05-AUG-08,   43.8236,  -116.759
      2008,15-NOV-08,   33.7296,  -118.007
      2008,19-DEC-08,   31.9825,  -81.1525
      2008,04-JAN-08,   42.1474,  -71.0667
      2008,16-JUL-08,   39.4309,  -87.4093
      2008,11-MAY-08,   29.2995,  -90.2349
      2008,04-JUN-08,   31.1597,   -93.261
      2008,02-DEC-08,   26.1762,  -80.2035
      2008,30-APR-08,   38.9355,  -85.5678
      2008,11-DEC-08,   36.0368, -119.2326
      2008,03-NOV-08,   36.8767, -120.4815
      2008,01-NOV-08,   38.5634,  -83.6191
      2008,16-DEC-08,   39.6975,  -86.3557
      2008,20-NOV-08,   31.3948,  -81.4476
      2008,25-OCT-08,   21.3843, -158.1485
      2008,28-JAN-08,   42.4842,  -113.391
      2008,10-MAR-08,   43.6042, -116.7021
      2008,14-AUG-08,    41.565,   -87.356
      2008,29-JUL-08,    30.447,  -90.9884
      2008,22-JUL-08,   30.6591,  -92.4266
      2008,07-JUN-08,   32.7785,  -97.0285
      2008,16-APR-08,   32.1465,  -94.5298
      2008,10-SEP-08,   29.2025,     -98.5
      2008,23-DEC-08,   40.3853, -109.6065
      2008,24-DEC-08,   44.6198,  -72.6665
      2008,14-JUL-08,   43.0487,  -88.2077
      2007,06-MAR-07,33.4300722,-112.590878
      2008,23-APR-08,   36.8411,  -80.8571
      2008,12-NOV-08,   43.0258,  -88.1176
      2008,24-NOV-08,   43.0942,  -88.7615
      2008,04-NOV-08,   41.7925, -110.5764
      2007,18-SEP-07, 33.462275,-112.712236
      2007,31-OCT-07,33.6380778,-111.925478
      2007,09-MAR-07,39.3523444,-120.150042
      2008,22-MAY-08,   38.1842,  -77.0465
      2008,20-SEP-08,   37.2639,  -77.3986
      2008,17-JUL-08,   39.0049,  -77.7895
      2008,27-JUN-08,   40.6598, -109.4952
      2008,22-JUL-08,   32.4865, -100.2072
      2008,24-JUL-08,   27.5819,  -98.0938
      2008,02-AUG-08,   30.6446, -100.8997
      2008,22-DEC-08,   30.6849,  -97.9624
      2008,23-MAY-08,   41.0823,  -78.2738
      2008,28-MAR-08,   40.0417,  -80.6631
      2008,01-MAY-08,   38.4015,  -82.4788
      2007,07-DEC-07,32.4359278,-86.4648833
      2007,04-JAN-07,33.9193333,-116.792919
      2007,09-FEB-07,37.0684833,-120.861022
      2008,08-AUG-08,   40.0242,  -76.7417
      2008,26-MAR-08,   35.8844,  -87.6779
      2007,22-FEB-07,33.5384806,-112.137086
      2008,30-JUL-08,   39.5673,  -82.9546
      2008,16-JUN-08,   35.6493,  -97.1567
      2008,13-SEP-08,   39.9582,  -75.2232
